availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
call for availability,call for availability,Sunalta,51.0402381,-114.095706,/ab/calgary/rentals/apartment/1-bedroom/sunalta/483389,Apartment,1100,1,700,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Southwood,50.9512148,-114.0853209,/ab/calgary/rentals/apartment/1-bedroom/southwood/pet-friendly/59980,Apartment,950,1,650,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Downtown,51.0467224,-114.0820723,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17396,Apartment,1050,1,685,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Downtown,51.047748282615,-114.077661308598,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/14548,Apartment,950,0,480,1.0,2,0,1,1,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,Dover,51.0294575,-113.9897399,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/96614,Apartment,730,0,450,1.0,2,0,1,1,1,0,0,1
call for availability,call for availability,Radisson Heights,51.03947,-114.00136,/ab/calgary/rentals/apartment/1-bedroom/radisson-heights/482813,Apartment,,1,460,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Mount Pleasant,51.0676898,-114.0810832,/ab/calgary/rentals/apartment/1-bedroom/mount-pleasant/pet-friendly/344812,Apartment,,1,615,1.0,2,2,1,1,1,0,0,call for availability
call for availability,call for availability,Mission,51.035494268744,-114.068883411765,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/346849,Apartment,,0,400,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Bankview,51.0340614,-114.102587,/ab/calgary/rentals/apartment/1-bedroom/bankview/41174,Apartment,,1,575,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.036401700356,-114.09387588501,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/22158,Apartment,,0,520,1.0,2,0,1,0,1,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.036648,-114.078988,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/51253,Apartment,,1,535,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Downtown,51.0436825,-114.0650951,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/63434,Apartment,,0,425,1.0,2,0,1,1,1,0,0,call for availability
call for availability,call for availability,Acadia,50.972543,-114.066826,/ab/calgary/rentals/apartment/1-bedroom/acadia/47994,Apartment,,0,550,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Highland Park,51.090537,-114.0598406,/ab/calgary/rentals/apartment/1-bedroom/highland-park/pet-friendly/102502,Apartment,,1,545,1.0,0,2,1,0,0,0,0,call for availability
call for availability,call for availability,Beltline,51.0423207,-114.0834087,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/335626,Apartment,,0,516,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Beltline,51.0422674,-114.0845042,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/139573,Apartment,,1,514,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Mission,51.0370632,-114.070252,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/431998,Apartment,,1,500,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.0369994,-114.0896461,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/427020,Apartment,,1,500,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Dalhousie,51.1006179,-114.1501253,/ab/calgary/rentals/apartment/1-bedroom/dalhousie/47042,Apartment,,1,654,1.0,0,0,1,1,1,1,0,call for availability
call for availability,call for availability,Walden,50.8736601,-114.0374756,/ab/calgary/rentals/apartment/1-bedroom/walden/327176,Apartment,,1,638,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Bankview,51.0367331,-114.1033259,/ab/calgary/rentals/apartment/1-bedroom/bankview/4329,Apartment,,1,950,1.0,0,0,1,0,1,0,0,call for availability
call for availability,call for availability,Varsity,51.0924967,-114.1425089,/ab/calgary/rentals/apartment/1-bedroom/varsity/pet-friendly/466357,Apartment,,1,660,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Cambrian Heights,51.0844195,-114.0880892,/ab/calgary/rentals/apartment/1-bedroom/cambrian-heights/403746,Apartment,,1,672,1.0,0,0,0,0,0,0,0,call for availability
call for availability,call for availability,Bankview,51.0347959,-114.1012606,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/449922,Apartment,,0,500,1.0,2,2,1,0,1,0,0,call for availability
call for availability,call for availability,Lower Mount Royal,51.0372584,-114.0904398,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/411860,Apartment,,0,400,1.0,2,0,1,0,1,0,0,call for availability
Immediate,2000-01-01 00:00:00,Bayview,50.971823,-114.108811,/ab/calgary/rentals/apartment/1-bedroom/bayview/pet-friendly/343051,Apartment,1415,1,790,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Victoria Park,51.0405707,-114.0586474,/ab/calgary/rentals/apartment/1-bedroom/victoria-park/pet-friendly/476038,Apartment,1595,1,537,1.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.048506,-114.076532,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/21994,Apartment,1205,1,700,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.047691,-114.081481,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/393080,Apartment,1133,1,586,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0394624,-114.0705531,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/19662,Apartment,1286,0,455,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.038478,-114.08591,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/22012,Apartment,1214,1,800,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Skyview,51.1566762,-113.9614519,/ab/calgary/rentals/apartment/2-bedrooms/skyview/pet-friendly/430647,Apartment,1563,2,982,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Connaught,51.045561201644,-114.08818162038,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/471183,Apartment,1595,1,637,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0408325,-114.0752992,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/351340,Apartment,1110,2,683,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Forest Heights,51.0446273,-113.9703201,/ab/calgary/rentals/apartment/1-bedroom/forest-heights/pet-friendly/430315,Apartment,1149,1,524,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,University District,51.0775801,-114.1475871,/ab/calgary/rentals/apartment/1-bedroom/university-district/pet-friendly/434051,Apartment,1525,1,537,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Rundle,51.0773687,-113.9781017,/ab/calgary/rentals/apartment/2-bedrooms/rundle/pet-friendly/21358,Apartment,1450,2,820,1.0,2,2,0,0,0,0,0,1
Apr 27,2022-04-27 00:00:00,Downtown,51.047949,-114.088137,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/393079,Apartment,1500,1,775,1.0,2,2,0,0,0,0,0,4
Apr 30,2022-04-30 00:00:00,University Heights,51.0702357,-114.1252561,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/20548,Apartment,1149,1,650,1.0,2,2,1,0,1,0,0,4
Apr 30,2022-04-30 00:00:00,Connaught,51.0468335,-114.0834665,/ab/calgary/rentals/apartment/studio/connaught/pet-friendly/19660,Apartment,1129,0,600,1.0,2,2,1,0,1,0,0,4
May 01,2022-05-01 00:00:00,Beltline,51.04366769609,-114.07208817361,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/483743,Apartment,1505,1,500,1.0,2,2,1,0,1,0,1,5
May 09,2022-05-09 00:00:00,Altadore,51.0229848,-114.1098195,/ab/calgary/rentals/apartment/1-bedroom/altadore/pet-friendly/468619,Apartment,1437,1,536,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Sunalta,51.0423222,-114.0915126,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/19955,Apartment,1138,1,496,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Rutland Park,51.0201453,-114.1439234,/ab/calgary/rentals/apartment/1-bedroom/rutland-park/pet-friendly/21997,Apartment,1187,1,588,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Glamorgan,51.0160163,-114.1621168,/ab/calgary/rentals/apartment/1-bedroom/glamorgan/pet-friendly/19663,Apartment,1139,1,667,1.0,2,2,1,0,1,0,0,5
May 15,2022-05-15 00:00:00,Brentwood,51.0841687,-114.1287177,/ab/calgary/rentals/apartment/1-bedroom/brentwood/pet-friendly/377368,Apartment,1359,1,527,1.0,2,2,1,1,1,0,0,5
Immediate,2000-01-01 00:00:00,Bankview,51.0374002,-114.1020563,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/470017,Apartment,1225,1,669,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Rosscarrock,51.039325,-114.141587,/ab/calgary/rentals/apartment/2-bedrooms/rosscarrock/pet-friendly/68047,Apartment,1275,2,900,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sherwood,51.162123,-114.158091,/ab/calgary/rentals/apartment/1-bedroom/sherwood/82259,Apartment,1350,1,628,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lakeview,50.994972,-114.119563,/ab/calgary/rentals/apartment/1-bedroom/lakeview/pet-friendly/343049,Apartment,1235,1,610,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.0655858,-114.0614407,/ab/calgary/rentals/apartment/2-bedrooms/crescent-heights/484707,Apartment,1550,2,850,2.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Greenview,51.1020364,-114.0537402,/ab/calgary/rentals/apartment/2-bedrooms/greenview/pet-friendly/392874,Apartment,1511,2,876,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0414679,-114.0896591,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/3408,Apartment,1375,2,700,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0403727,-114.065099,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/311903,Apartment,1125,1,575,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Altadore,51.0198076,-114.1001265,/ab/calgary/rentals/apartment/1-bedroom/altadore/pet-friendly/359908,Apartment,1125,1,542,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0542397,-114.0509469,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/473398,Apartment,1300,2,666,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0533337,-114.0543425,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/350947,Apartment,1249,2,764,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Kingsland,50.993504,-114.076081,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/338360,Apartment,1558,1,740,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0307731,-114.0991578,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/2844,Apartment,1350,2,777,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Cougar Ridge,51.0805889,-114.2042344,/ab/calgary/rentals/apartment/1-bedroom/cougar-ridge/pet-friendly/417059,Apartment,1342,1,622,1.0,2,2,1,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Cedarbrae,50.9536955,-114.1201631,/ab/calgary/rentals/apartment/1-bedroom/cedarbrae/pet-friendly/374359,Apartment,1225,2,708,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0425868,-114.0960443,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/347214,Apartment,1100,1,513,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0302325,-114.101516,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/75880,Apartment,1325,2,736,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Haysboro,50.9720354,-114.0825932,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/432141,Apartment,1101,1,678,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0302907,-114.0989466,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/2592,Apartment,1325,2,837,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Renfrew,51.0595404,-114.0510065,/ab/calgary/rentals/apartment/1-bedroom/renfrew/pet-friendly/466383,Apartment,1150,1,578,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Huntington Hills,51.1147884,-114.0682795,/ab/calgary/rentals/apartment/1-bedroom/huntington-hills/pet-friendly/99281,Apartment,1275,2,804,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0433457,-114.1052338,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/373063,Apartment,1350,2,989,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Haysboro,50.977276,-114.076662,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/75289,Apartment,1150,1,455,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Capitol Hill,51.067638,-114.093356,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/2544,Apartment,1299,2,700,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0369918,-114.0752319,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/466381,Apartment,1150,1,450,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.0640666,-114.0573792,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/pet-friendly/2542,Apartment,1250,2,820,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0565375,-114.0492047,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/355717,Apartment,1275,2,811,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0389372,-114.0985889,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/413819,Apartment,1150,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0324264,-114.0962183,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/337415,Apartment,1299,2,968,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0292343,-114.0649091,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/453881,Apartment,1104,0,517,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0348835,-114.0802295,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/314015,Apartment,1150,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Falconridge,51.108143,-113.936489,/ab/calgary/rentals/apartment/1-bedroom/falconridge/pet-friendly/2248,Apartment,1150,1,500,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.88121,-113.94732,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/483933,Apartment,1574,2,915,2.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.030137,-114.101078,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/51406,Apartment,1400,2,824,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0237308,-114.1148425,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/342039,Apartment,1125,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sage Hill,51.173242279807,-114.14254939591,/ab/calgary/rentals/apartment/1-bedroom/sage-hill/pet-friendly/406494,Apartment,1395,1,690,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Dover,51.0278599,-113.968347,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/2247,Apartment,1325,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Triwood,51.0875663,-114.1101186,/ab/calgary/rentals/apartment/1-bedroom/triwood/pet-friendly/359909,Apartment,1300,2,741,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Connaught,51.0463834,-114.0874283,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/2244,Apartment,1450,2,850,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Dover Glen,51.021581,-113.9996748,/ab/calgary/rentals/apartment/1-bedroom/dover-glen/pet-friendly/32351,Apartment,1350,1,479,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Montgomery,51.073699,-114.1633141,/ab/calgary/rentals/apartment/1-bedroom/montgomery/pet-friendly/435330,Apartment,1201,2,800,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.040504,-114.089806,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/121385,Apartment,1250,2,800,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Braeside,50.962467,-114.1097039,/ab/calgary/rentals/apartment/1-bedroom/braeside/pet-friendly/481050,Apartment,1133,1,616,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0325951,-114.0980284,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/3474,Apartment,1350,2,782,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Montgomery,51.0710815,-114.1589135,/ab/calgary/rentals/apartment/1-bedroom/montgomery/pet-friendly/467763,Apartment,1360,1,509,1.0,2,2,1,0,0,1,1,1
Immediate,2000-01-01 00:00:00,Cliff Bungalow,51.0349101,-114.0774354,/ab/calgary/rentals/apartment/2-bedrooms/cliff-bungalow/pet-friendly/462351,Apartment,1325,2,760,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Capitol Hill,51.0672244,-114.0965029,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/453885,Apartment,1141,1,421,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0322881,-114.0727083,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/481846,Apartment,1150,1,565,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0411205,-114.0804713,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/435438,Apartment,1525,2,759,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mahogany,50.894226994473,-113.91024964816,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/482796,Apartment,1278,1,638,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Windsor Park,51.0026511,-114.074333,/ab/calgary/rentals/apartment/2-bedrooms/windsor-park/pet-friendly/462353,Apartment,1285,2,830,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Carrington,51.184118227946,-114.07281422356,/ab/calgary/rentals/apartment/1-bedroom/carrington/pet-friendly/472666,Apartment,1198,1,641,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0391999,-114.0963065,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/356502,Apartment,1167,1,700,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Panorama Hills,51.1661604,-114.0872326,/ab/calgary/rentals/apartment/2-bedrooms/panorama-hills/385674,Apartment,1420,2,850,2.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Thorncliffe,51.1094739,-114.0676836,/ab/calgary/rentals/apartment/1-bedroom/thorncliffe/pet-friendly/22935,Apartment,1229,1,625,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0418914,-114.0688895,/ab/calgary/rentals/apartment/1-bedroom/beltline/405813,Apartment,1600,1,570,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Killarney,51.0372133,-114.1270253,/ab/calgary/rentals/apartment/2-bedrooms/killarney/389440,Apartment,1195,2,800,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0428329,-114.1031282,/ab/calgary/rentals/apartment/2-bedrooms/sunalta/pet-friendly/478524,Apartment,1400,2,900,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Connaught,51.0421511,-114.0786194,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/474546,Apartment,1500,1,659,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,West Hillhurst,51.0518324,-114.1114346,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/111018,Apartment,1325,2,925,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0324953,-114.1021155,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/306895,Apartment,1330,1,600,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Erlton,51.0305083,-114.0650367,/ab/calgary/rentals/apartment/1-bedroom/erlton/481016,Apartment,1125,1,710,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Currie Barracks,51.0155795,-114.1297034,/ab/calgary/rentals/apartment/1-bedroom/currie-barracks/pet-friendly/318260,Apartment,1475,1,650,1.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0414986,-114.0907323,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/426440,Apartment,1151,1,670,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0408834,-114.067514,/ab/calgary/rentals/apartment/2-bedrooms/beltline/339120,Apartment,1450,2,1100,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0357929,-114.0758108,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/90153,Apartment,1250,2,900,1.0,0,0,1,0,1,0,1,1
Immediate,2000-01-01 00:00:00,Beltline,51.038793,-114.077172,/ab/calgary/rentals/apartment/1-bedroom/beltline/482532,Apartment,1295,1,449,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0408474,-114.067481,/ab/calgary/rentals/apartment/1-bedroom/beltline/331832,Apartment,1250,1,900,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.049105,-114.0805519,/ab/calgary/rentals/apartment/1-bedroom/downtown/340058,Apartment,1215,2,838,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bowness,51.0930771,-114.1986974,/ab/calgary/rentals/apartment/2-bedrooms/bowness/pet-friendly/418,Apartment,1200,2,950,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo Park,51.0694493,-114.0614128,/ab/calgary/rentals/apartment/1-bedroom/tuxedo-park/pet-friendly/461317,Apartment,1250,1,824,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.8777212,-113.9527732,/ab/calgary/rentals/apartment/2-bedrooms/seton/484346,Apartment,1600,2,800,1.0,0,0,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.875064259647,-113.95097853121,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/478187,Apartment,1200,1,429,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.8703069,-113.9585035,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/478185,Apartment,1150,0,463,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.034549,-114.0951214,/ab/calgary/rentals/apartment/2-bedrooms/bankview/pet-friendly/404960,Apartment,1301,2,665,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Parkhill-Stanley Park,51.0198885,-114.063747,/ab/calgary/rentals/apartment/1-bedroom/parkhill-stanley-park/482193,Apartment,1350,1,574,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0368878,-114.0708571,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/468621,Apartment,1127,0,460,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Spruce Cliff,51.05055,-114.13387,/ab/calgary/rentals/apartment/2-bedrooms/spruce-cliff/483880,Apartment,1350,2,800,1.0,0,0,1,0,1,0,0,1
