availability,a,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet,available_month
Immediate,2000-01-01 00:00:00,Sunalta,51.0397081,-114.0953604,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/401238,Apartment,1101,1,652,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sherwood,51.162123,-114.158091,/ab/calgary/rentals/apartment/1-bedroom/sherwood/82259,Apartment,1350,1,628,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Skyview,51.1566614,-113.9568647,/ab/calgary/rentals/apartment/1-bedroom/skyview/pet-friendly/439363,Apartment,1300,1,510,1.0,2,2,1,0,1,1,0,1
Immediate,2000-01-01 00:00:00,West Hillhurst,51.0518324,-114.1114346,/ab/calgary/rentals/apartment/2-bedrooms/west-hillhurst/111018,Apartment,1325,2,925,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Stanley Park,51.0095674,-114.0685416,/ab/calgary/rentals/apartment/2-bedrooms/stanley-park/435890,Apartment,1150,2,1000,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.057966,-114.0766497,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/484642,Apartment,1495,2,950,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.053410247232,-114.053295031738,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/105336,Apartment,1040,1,640,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0324953,-114.1021155,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/306895,Apartment,1330,1,600,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Erlton,51.0301961,-114.0657528,/ab/calgary/rentals/apartment/1-bedroom/erlton/pet-friendly/418941,Apartment,1051,1,500,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0292343,-114.0649091,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/453881,Apartment,1104,0,517,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0412522,-114.0856247,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/464537,Apartment,1075,1,850,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Ranchlands,51.1167363,-114.1768329,/ab/calgary/rentals/apartment/2-bedrooms/ranchlands/pet-friendly/146362,Apartment,1100,2,890,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Windsor Park,51.0026511,-114.074333,/ab/calgary/rentals/apartment/1-bedroom/windsor-park/pet-friendly/462353,Apartment,1285,2,830,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0414986,-114.0907323,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/426440,Apartment,1151,1,670,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Pineridge,51.0780821,-113.9544194,/ab/calgary/rentals/apartment/1-bedroom/pineridge/pet-friendly/19666,Apartment,1165,1,625,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Haysboro,50.9720354,-114.0825932,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/432141,Apartment,1101,1,678,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Currie Barracks,51.0155795,-114.1297034,/ab/calgary/rentals/apartment/1-bedroom/currie-barracks/pet-friendly/318260,Apartment,1475,1,650,1.0,0,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Montgomery,51.073699,-114.1633141,/ab/calgary/rentals/apartment/1-bedroom/montgomery/pet-friendly/435330,Apartment,1001,1,650,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mayland Heights,51.059599,-114.015407,/ab/calgary/rentals/apartment/2-bedrooms/mayland-heights/pet-friendly/415568,Apartment,1400,2,918,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0340761,-114.0990151,/ab/calgary/rentals/apartment/2-bedrooms/bankview/479558,Apartment,1100,2,700,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Legacy,50.8607753,-114.0233735,/ab/calgary/rentals/apartment/1-bedroom/legacy/pet-friendly/484373,Apartment,1250,1,533,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0408474,-114.067481,/ab/calgary/rentals/apartment/1-bedroom/beltline/331832,Apartment,1250,1,900,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.038793,-114.077172,/ab/calgary/rentals/apartment/1-bedroom/beltline/482532,Apartment,1295,1,449,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mahogany,50.894226994473,-113.91024964816,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/482796,Apartment,1248,1,638,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0408834,-114.067514,/ab/calgary/rentals/apartment/2-bedrooms/beltline/339120,Apartment,1450,2,1100,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Carrington,51.184118227946,-114.07281422356,/ab/calgary/rentals/apartment/1-bedroom/carrington/pet-friendly/472666,Apartment,1198,1,641,1.0,2,2,0,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0297566,-114.0660819,/ab/calgary/rentals/apartment/1-bedroom/mission/453889,Apartment,1110,1,574,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0479146,-114.086713,/ab/calgary/rentals/apartment/2-bedrooms/downtown/397721,Apartment,1350,2,858,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0357929,-114.0758108,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/90153,Apartment,1250,2,900,1.0,0,0,1,0,1,0,1,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.0640666,-114.0573792,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/pet-friendly/2542,Apartment,1250,2,820,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0369918,-114.0752319,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/466381,Apartment,1050,1,450,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0403727,-114.065099,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/311903,Apartment,1125,1,575,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0565375,-114.0492047,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/355717,Apartment,1049,1,532,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Falconridge,51.108143,-113.936489,/ab/calgary/rentals/apartment/1-bedroom/falconridge/pet-friendly/2248,Apartment,1099,1,500,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0542397,-114.0509469,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/473398,Apartment,1299,2,666,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Scarboro,51.0375374,-114.1020294,/ab/calgary/rentals/apartment/1-bedroom/scarboro/pet-friendly/299144,Apartment,1025,1,519,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Dover,51.0278599,-113.968347,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/2247,Apartment,1175,2,800,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.037039,-114.086613,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/314173,Apartment,1100,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Triwood,51.0875663,-114.1101186,/ab/calgary/rentals/apartment/1-bedroom/triwood/pet-friendly/359909,Apartment,1075,1,608,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0237308,-114.1148425,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/342039,Apartment,1099,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0356789,-114.0970703,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/473397,Apartment,1075,1,558,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0358117,-114.1020999,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/309609,Apartment,1025,1,524,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo Park,51.0694493,-114.0614128,/ab/calgary/rentals/apartment/1-bedroom/tuxedo-park/pet-friendly/461317,Apartment,1250,1,824,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Dover Glen,51.021581,-113.9996748,/ab/calgary/rentals/apartment/1-bedroom/dover-glen/pet-friendly/32351,Apartment,1030,1,479,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Huntington Hills,51.1147884,-114.0682795,/ab/calgary/rentals/apartment/1-bedroom/huntington-hills/pet-friendly/99281,Apartment,1099,1,633,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0398317,-114.0988503,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/146925,Apartment,1050,1,500,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0348835,-114.0802295,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/314015,Apartment,1150,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Altadore,51.0198076,-114.1001265,/ab/calgary/rentals/apartment/1-bedroom/altadore/pet-friendly/359908,Apartment,1099,1,542,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0325951,-114.0980284,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/3474,Apartment,1325,2,782,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.037644,-114.0703651,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/2243,Apartment,1049,1,570,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0389372,-114.0985889,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/413819,Apartment,1150,1,550,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0414679,-114.0896591,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/3408,Apartment,1099,1,562,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0302325,-114.101516,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/75880,Apartment,1075,1,473,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bridgeland,51.0533337,-114.0543425,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/350947,Apartment,1050,1,509,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0322456,-114.100702,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/51407,Apartment,1075,1,500,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0307731,-114.0991578,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/2844,Apartment,1099,1,614,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0399846,-114.0693749,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/99283,Apartment,1049,1,518,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Cedarbrae,50.9536955,-114.1201631,/ab/calgary/rentals/apartment/1-bedroom/cedarbrae/pet-friendly/374359,Apartment,1075,1,670,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Haysboro,50.977276,-114.076662,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/75289,Apartment,1150,1,455,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.030137,-114.101078,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/51406,Apartment,1165,1,631,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bowness,51.0930771,-114.1986974,/ab/calgary/rentals/apartment/2-bedrooms/bowness/pet-friendly/418,Apartment,1200,2,950,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0324264,-114.0962183,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/337415,Apartment,1075,1,564,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,South Calgary,51.0302907,-114.0989466,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/2592,Apartment,1325,2,837,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0433457,-114.1052338,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/373063,Apartment,1020,1,489,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0390969,-114.0731192,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/75288,Apartment,1050,1,450,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.0425868,-114.0960443,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/347214,Apartment,1099,1,513,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Rosscarrock,51.0436382,-114.1415541,/ab/calgary/rentals/apartment/1-bedroom/rosscarrock/pet-friendly/51405,Apartment,1100,1,600,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunnyside,51.0586267,-114.0849139,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/383123,Apartment,1325,1,700,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Hillhurst,51.0506619,-114.0935426,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/479918,Apartment,1075,1,440,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Capitol Hill,51.067638,-114.093356,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/2544,Apartment,1050,1,438,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Renfrew,51.0595404,-114.0510065,/ab/calgary/rentals/apartment/1-bedroom/renfrew/pet-friendly/466383,Apartment,1150,1,578,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.875064259647,-113.95097853121,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/478187,Apartment,1200,1,429,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.8703069,-113.9585035,/ab/calgary/rentals/apartment/2-bedrooms/seton/pet-friendly/478185,Apartment,1150,0,463,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Haysboro,50.97578,-114.07426,/ab/calgary/rentals/apartment/1-bedroom/haysboro/484094,Apartment,1350,1,764,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.034549,-114.0951214,/ab/calgary/rentals/apartment/2-bedrooms/bankview/pet-friendly/404960,Apartment,1026,0,485,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Parkhill-Stanley Park,51.0198885,-114.063747,/ab/calgary/rentals/apartment/1-bedroom/parkhill-stanley-park/482193,Apartment,1350,1,574,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0368878,-114.0708571,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/468621,Apartment,1127,0,460,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Spruce Cliff,51.05055,-114.13387,/ab/calgary/rentals/apartment/2-bedrooms/spruce-cliff/483880,Apartment,1350,2,800,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Dover,51.0161877,-113.9985626,/ab/calgary/rentals/apartment/2-bedrooms/dover/pet-friendly/483822,Apartment,1295,2,177,2.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Rosscarrock,51.0393619,-114.1423004,/ab/calgary/rentals/apartment/2-bedrooms/rosscarrock/479546,Apartment,1100,2,750,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0474854,-114.0877257,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/400444,Apartment,1286,1,543,1.0,2,2,1,0,1,1,1,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.037179,-114.079018,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/pet-friendly/139007,Apartment,1300,2,1000,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0301756,-114.0653515,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/405957,Apartment,1176,1,575,1.0,2,2,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.037179,-114.079018,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/151337,Apartment,1100,1,800,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,East Village,51.0458488,-114.0498504,/ab/calgary/rentals/apartment/1-bedroom/east-village/pet-friendly/454557,Apartment,1400,0,475,1.0,2,2,1,0,1,1,0,1
Immediate,2000-01-01 00:00:00,Mission,51.031688,-114.0695161,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/481037,Apartment,1250,1,568,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Cliff Bungalow,51.0376176,-114.0727493,/ab/calgary/rentals/apartment/1-bedroom/cliff-bungalow/pet-friendly/147776,Apartment,1200,1,700,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.041837187973,-114.07202629444,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/433243,Apartment,1175,0,363,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Connaught,51.0418433,-114.0768948,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/428303,Apartment,1126,0,700,0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Rosscarrock,51.039325,-114.141587,/ab/calgary/rentals/apartment/2-bedrooms/rosscarrock/pet-friendly/68047,Apartment,1325,2,900,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Rosscarrock,51.039325,-114.141587,/ab/calgary/rentals/apartment/1-bedroom/rosscarrock/pet-friendly/5267,Apartment,1125,1,700,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Acadia,50.9749038,-114.0664404,/ab/calgary/rentals/apartment/2-bedrooms/acadia/146439,Apartment,1070,2,890,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Chinook Park,50.9803906,-114.0524379,/ab/calgary/rentals/apartment/3-bedrooms/chinook-park/pet-friendly/477703,Apartment,1250,3,465,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0322103,-114.0694018,/ab/calgary/rentals/apartment/2-bedrooms/mission/481824,Apartment,1450,2,900,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Kingsland,50.9922233,-114.0758158,/ab/calgary/rentals/apartment/3-bedrooms/kingsland/pet-friendly/354042,Apartment,1425,3,1100,1.0,2,2,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Haysboro,50.9746499,-114.07466,/ab/calgary/rentals/apartment/1-bedroom/haysboro/296380,Apartment,1200,1,725,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Crescent Heights,51.05769,-114.059801,/ab/calgary/rentals/apartment/2-bedrooms/crescent-heights/124428,Apartment,1195,2,900,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo Park,51.0735251,-114.0613755,/ab/calgary/rentals/apartment/2-bedrooms/tuxedo-park/88411,Apartment,1100,2,850,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0318654,-114.1015524,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/395365,Apartment,1145,1,600,1.0,2,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Downtown,51.0419372,-114.0905068,/ab/calgary/rentals/apartment/2-bedrooms/downtown/319238,Apartment,1050,2,750,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Mission,51.0322881,-114.0727083,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/481846,Apartment,1150,1,565,1.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.040504,-114.089806,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/121385,Apartment,1250,2,800,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Seton,50.87588,-113.95102,/ab/calgary/rentals/apartment/1-bedroom/seton/pet-friendly/481992,Apartment,1350,1,590,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Lower Mount Royal,51.0387505,-114.086703,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/481965,Apartment,1300,1,470,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0413904,-114.0762163,/ab/calgary/rentals/apartment/1-bedroom/beltline/75443,Apartment,1099,1,550,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Tuxedo,51.072706,-114.0607665,/ab/calgary/rentals/apartment/1-bedroom/tuxedo/pet-friendly/134848,Apartment,1195,1,700,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.035142,-114.0999207,/ab/calgary/rentals/apartment/1-bedroom/bankview/307481,Apartment,1275,1,740,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Silver Springs,51.1136152,-114.2015411,/ab/calgary/rentals/apartment/2-bedrooms/silver-springs/pet-friendly/146448,Apartment,1100,2,890,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Connaught,51.0396011,-114.0698458,/ab/calgary/rentals/apartment/1-bedroom/connaught/141068,Apartment,1195,1,700,1.0,0,0,1,1,1,0,1,1
Immediate,2000-01-01 00:00:00,Altadore,51.0287982,-114.0978764,/ab/calgary/rentals/apartment/2-bedrooms/altadore/pet-friendly/150820,Apartment,1300,2,850,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0404892,-114.0898093,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/87827,Apartment,1050,1,700,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.040975,-114.089754,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/315846,Apartment,1400,2,1000,2.0,2,2,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0312258,-114.1024987,/ab/calgary/rentals/apartment/1-bedroom/bankview/480368,Apartment,1200,1,542,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.03335,-114.10007,/ab/calgary/rentals/apartment/1-bedroom/bankview/17058,Apartment,1050,2,900,1.0,0,0,0,0,0,0,0,1
Immediate,2000-01-01 00:00:00,Forest Lawn,51.040772447314,-113.981379338623,/ab/calgary/rentals/apartment/2-bedrooms/forest-lawn/293416,Apartment,1300,2,900,1.0,0,0,1,1,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0412668,-114.0795217,/ab/calgary/rentals/apartment/studio/beltline/450278,Apartment,1195,0,400,1.0,0,0,1,1,1,1,1,1
Immediate,2000-01-01 00:00:00,Altadore,51.0230615,-114.0970589,/ab/calgary/rentals/apartment/2-bedrooms/altadore/338557,Apartment,1100,2,850,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Sunalta,51.040744,-114.098536,/ab/calgary/rentals/apartment/2-bedrooms/sunalta/pet-friendly/148465,Apartment,1450,2,1100,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Haysboro,50.9675572,-114.0739902,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/131502,Apartment,1275,1,752,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Acadia,50.9668952,-114.0671346,/ab/calgary/rentals/apartment/2-bedrooms/acadia/pet-friendly/129082,Apartment,1200,2,1030,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Bankview,51.0374002,-114.1020563,/ab/calgary/rentals/apartment/1-bedroom/bankview/pet-friendly/470017,Apartment,1195,1,669,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Beltline,51.0396021,-114.0757989,/ab/calgary/rentals/apartment/1-bedroom/beltline/299469,Apartment,1300,1,1098,1.0,0,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Deer Run,50.9322881,-114.0113261,/ab/calgary/rentals/apartment/1-bedroom/deer-run/pet-friendly/141307,Apartment,1100,2,800,1.0,2,0,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Kingsland,50.9834541,-114.0727649,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/410845,Apartment,1105,1,473,1.0,2,2,1,0,1,0,0,1
Immediate,2000-01-01 00:00:00,Kingsland,50.9838397,-114.072764,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/426571,Apartment,1394,1,571,1.0,2,2,1,0,1,0,0,1
