rented,availability,a,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0376662,-114.0822965,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/133915,Apartment,995,1,700,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Dalhousie,51.1024373,-114.1489205,/ab/calgary/rentals/apartment/1-bedroom/dalhousie/484014,Apartment,1000,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Bowness,51.0909572,-114.1962258,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/308269,Apartment,975,1,550,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Bankview,51.0332699,-114.0942403,/ab/calgary/rentals/apartment/1-bedroom/bankview/483930,Apartment,975,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Rosscarrock,51.0386689,-114.1436858,/ab/calgary/rentals/apartment/1-bedroom/rosscarrock/pet-friendly/445619,Apartment,900,1,500,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0363445,-114.0693139,/ab/calgary/rentals/apartment/studio/mission/pet-friendly/445604,Apartment,975,studio,,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.036648,-114.078988,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/51253,Apartment,975,1,535,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Willow Park,50.963822,-114.061485,/ab/calgary/rentals/apartment/1-bedroom/willow-park/3168,Apartment,930,1,700 sq ft,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0358663,-114.0737512,/ab/calgary/rentals/apartment/1-bedroom/mission/38347,Apartment,912,1,ONE MONTH FREE ON A ONE YEAR LEASE  RENT IS $912/MONTH WITH INCENTIVE SPREAD OVER ONE YEAR,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Banff Trail,51.0673509,-114.1166716,/ab/calgary/rentals/apartment/studio/banff-trail/482367,Apartment,940,studio,260,1,0,0,,,0,0,1,0,0,0,1
Not-Rented,May 01,2022-05-01,Calgary,Crescent Heights,51.064555,-114.064615,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/480771,Apartment,995,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0363044,-114.0900769,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/60525,Apartment,1000,1,,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Sunalta,51.042852,-114.104515,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/139206,Apartment,995,1,650,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Mission,51.0308179,-114.070764,/ab/calgary/rentals/apartment/1-bedroom/mission/481018,Apartment,1000,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0413127,-114.0848539,/ab/calgary/rentals/apartment/studio/beltline/22831,Apartment,945,studio,+/-500,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Capitol Hill,51.0676484,-114.0858241,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/483112,Apartment,950,1,650,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0369847,-114.0918323,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/297950,Apartment,825,studio,,1,2,0,800,925,1,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0399634,-114.0699442,/ab/calgary/rentals/apartment/studio/beltline/pet-friendly/479887,Apartment,930,studio,420,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0360372,-114.0822822,/ab/calgary/rentals/apartment/studio/lower-mount-royal/3539,Apartment,825,studio,Approx 450,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Lower Mount Royal,51.0377678,-114.0915833,/ab/calgary/rentals/apartment/studio/lower-mount-royal/299478,Apartment,900,studio,640,1,0,0,,,0,0,1,0,0,0,0
Not-Rented,May 01,2022-05-01,Calgary,Hillhurst,51.051148,-114.0933955,/ab/calgary/rentals/apartment/2-bedrooms/hillhurst/77755,Apartment,1000,2,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,May 01,2022-05-01,Calgary,Beltline,51.0391009,-114.0727052,/ab/calgary/rentals/apartment/1-bedroom/beltline/38133,Apartment,609,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Bowness,51.08648,-114.18464,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/137050,Apartment,950,1,,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,,3099-01-01,Calgary,Bridgeland,51.0542497,-114.0500741,/ab/calgary/rentals/apartment/studio/bridgeland/pet-friendly/481774,Apartment,995,studio,,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,,3099-01-01,Calgary,Sunalta,51.043847,-114.107285,/ab/calgary/rentals/apartment/1-bedroom/sunalta/94028,Apartment,950,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Lower Mount Royal,51.0376755,-114.0908292,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/442233,Apartment,975,1,500,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Southwood,50.9512148,-114.0853209,/ab/calgary/rentals/apartment/1-bedroom/southwood/pet-friendly/59980,Apartment,950,1,650,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,,3099-01-01,Calgary,Downtown,51.0488249,-114.0824361,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/481230,Apartment,1000,1,500,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,,3099-01-01,Calgary,Downtown,51.047748282615,-114.077661308598,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/14548,Apartment,950,studio,480,1,2,0,490-652,975,1,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Dover,51.02992425608,-113.989458703041,/ab/calgary/rentals/apartment/1-bedroom/dover/pet-friendly/96614,Apartment,730,studio,450,1,2,0,550,900,1,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Radisson Heights,51.03947,-114.00136,/ab/calgary/rentals/apartment/1-bedroom/radisson-heights/482813,Apartment,,1,460,1,0,0,525,,0,0,0,0,0,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Hillhurst,51.0541824,-114.0934656,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/93202,Apartment,,studio,,1,0,0,900,,1,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Downtown,51.0454058,-114.0827183,/ab/calgary/rentals/apartment/1-bedroom/downtown/65622,Apartment,,1,,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Kingsland,50.9856029,-114.0738673,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/137573,Apartment,,1,,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Acadia,50.972543,-114.066826,/ab/calgary/rentals/apartment/1-bedroom/acadia/47994,Apartment,,studio,550,1,0,0,600,,1,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bowness,51.084296,-114.177661,/ab/calgary/rentals/apartment/1-bedroom/bowness/4515,Apartment,,1,600,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0354768,-114.0815721,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/444839,Apartment,,studio,325sqft,1,0,0,,,0,0,1,1,1,1,1
Not-Rented,No Vacancy,3001-00-00,Calgary,Mission,51.0370632,-114.070252,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/431998,Apartment,,1,500,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0369994,-114.0896461,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/427020,Apartment,,1,500,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Walden,50.8736601,-114.0374756,/ab/calgary/rentals/apartment/1-bedroom/walden/327176,Apartment,,1,638,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.0408851,-114.0838949,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/312965,Apartment,,1,600,1,2,0,,,0,0,1,1,1,1,1
Not-Rented,No Vacancy,3001-00-00,Calgary,Renfrew,51.058897,-114.0510802,/ab/calgary/rentals/apartment/1-bedroom/renfrew/140274,Apartment,,1,,1,0,0,900,,2,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bankview,51.0367331,-114.1033259,/ab/calgary/rentals/apartment/1-bedroom/bankview/4329,Apartment,,1,950,1,0,0,,,2,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Sunnyside,51.0587799,-114.0841138,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/pet-friendly/412707,Apartment,,1,,1,2,0,,,2,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bowness,51.0916264,-114.1968258,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/290595,Apartment,,1,,1,2,0,525,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.040089,-114.0733298,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/360868,Apartment,,1,,1,2,2,650,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Crescent Heights,51.0568837,-114.0563416,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/406910,Apartment,,1,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Cambrian Heights,51.0844195,-114.0880892,/ab/calgary/rentals/apartment/1-bedroom/cambrian-heights/403746,Apartment,,1,672,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Kingsland,50.984754817909,-114.078622,/ab/calgary/rentals/apartment/1-bedroom/kingsland/328744,Apartment,,1,,1,0,0,,,2,1.5,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Mission,51.035494268744,-114.068883411765,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/346849,Apartment,,studio,400,1,2,0,,,0,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bankview,51.03335,-114.10007,/ab/calgary/rentals/apartment/1-bedroom/bankview/17058,Apartment,,1,600,1,0,0,900,,2,0,0,0,0,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Highland Park,51.0945278,-114.053097,/ab/calgary/rentals/apartment/1-bedroom/highland-park/380825,Apartment,,studio,,1,0,0,,,1,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Beltline,51.0397665,-114.0657125,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/348260,Apartment,,studio,,1,2,2,450,,1,0,1,1,1,0,1
Not-Rented,No Vacancy,3001-00-00,Calgary,Sunnyside,51.058281,-114.078348,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/pet-friendly/400330,Apartment,,1,,1,2,0,,,2,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Lower Mount Royal,51.0372584,-114.0904398,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/411860,Apartment,,studio,400,1,2,0,580,,1,0,1,0,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Bowness,51.090669,-114.194995,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/294381,Apartment,,1,,1,2,0,483,,2,0,1,1,1,0,0
Not-Rented,No Vacancy,3001-00-00,Calgary,Sunnyside,51.0554614,-114.0849444,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/138448,Apartment,,1,,1,0,0,,,0,0,0,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.047691,-114.081481,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/393080,Apartment,1071,1,492,1,2,2,586,1186,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0472973,-114.0828068,/ab/calgary/rentals/apartment/1-bedroom/downtown/477769,Apartment,1230,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Quarry Park,50.9594495,-114.0183362,/ab/calgary/rentals/apartment/1-bedroom/quarry-park/pet-friendly/360258,Apartment,1419,1,,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0408325,-114.0752992,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/351340,Apartment,1050,1,484,1,2,2,683,1345,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Forest Heights,51.0446273,-113.9703201,/ab/calgary/rentals/apartment/1-bedroom/forest-heights/pet-friendly/430315,Apartment,1199,1,524,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Pineridge,51.0730322,-113.9575321,/ab/calgary/rentals/apartment/1-bedroom/pineridge/477784,Apartment,1035,1,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bayview,50.971823,-114.108811,/ab/calgary/rentals/apartment/1-bedroom/bayview/pet-friendly/343051,Apartment,1340,1,790,1,2,2,,1441,0,0,1,0,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Lower Mount Royal,51.038478,-114.08591,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/22012,Apartment,1214,1,800,1,2,2,850,1309,2,0,1,0,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Willow Park,50.9619167,-114.0600523,/ab/calgary/rentals/apartment/1-bedroom/willow-park/pet-friendly/462796,Apartment,1159,1,506,1,2,2,818,1359,2,0,1,0,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Rutland Park,51.0201453,-114.1439234,/ab/calgary/rentals/apartment/1-bedroom/rutland-park/pet-friendly/21997,Apartment,1143,1,588,1,2,2,704,1329,0,0,1,0,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Beltline,51.0394624,-114.0705531,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/19662,Apartment,1286,studio,455,1,2,2,734,1419,2,0,1,0,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Downtown,51.048506,-114.076532,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/21994,Apartment,1070,studio,550,1,2,0,700,1349,1,0,1,0,1,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,Rundle,51.0773687,-113.9781017,/ab/calgary/rentals/apartment/2-bedrooms/rundle/pet-friendly/21358,Apartment,1499,2,820,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Apr 15,2022-04-15,Calgary,University Heights,51.0702357,-114.1252561,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/20548,Apartment,1149,1,650,1,2,2,825,1479,2,0,1,0,1,0,0
Not-Rented,Apr 30,2022-04-30,Calgary,Connaught,51.0468335,-114.0834665,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/19660,Apartment,1124,studio,600,1,2,2,650,1255,1,0,1,0,1,0,0
Not-Rented,Apr 30,2022-04-30,Calgary,Brentwood,51.084466,-114.12868,/ab/calgary/rentals/apartment/1-bedroom/brentwood/pet-friendly/19655,Apartment,1140,1,527,1,2,2,638,1338,0,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Sunalta,51.0423222,-114.0915126,/ab/calgary/rentals/apartment/1-bedroom/sunalta/pet-friendly/19955,Apartment,1138,1,496,1,2,2,796,1254,2,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Glamorgan,51.0160163,-114.1621168,/ab/calgary/rentals/apartment/1-bedroom/glamorgan/pet-friendly/19663,Apartment,1189,1,667,1,2,2,887,1375,2,0,1,0,1,0,0
Not-Rented,May 15,2022-05-15,Calgary,Brentwood,51.0841687,-114.1287177,/ab/calgary/rentals/apartment/1-bedroom/brentwood/pet-friendly/377368,Apartment,1359,1,527,1,2,2,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Crescent Heights,51.0545482,-114.0560527,/ab/calgary/rentals/apartment/2-bedrooms/crescent-heights/478594,Apartment,1025,2,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Penbrooke Meadows,51.0530248,-113.9540803,/ab/calgary/rentals/apartment/2-bedrooms/penbrooke-meadows/pet-friendly/434966,Apartment,1025,2,,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Kelvin Grove,50.993135,-114.0842939,/ab/calgary/rentals/apartment/1-bedroom/kelvin-grove/477770,Apartment,1305,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.038793,-114.077172,/ab/calgary/rentals/apartment/1-bedroom/beltline/482532,Apartment,1295,1,449,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Braeside,50.962467,-114.1097039,/ab/calgary/rentals/apartment/1-bedroom/braeside/pet-friendly/481050,Apartment,1099,2,824,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.041582,-114.077916,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/127453,Apartment,1025,1,437 sq ft,1,2,0,804 sq ft,1350,2,1.5,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mission,51.0297566,-114.0660819,/ab/calgary/rentals/apartment/1-bedroom/mission/453889,Apartment,1110,1,574,1,0,0,,1350,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,University Heights,51.0717464,-114.1271966,/ab/calgary/rentals/apartment/1-bedroom/university-heights/pet-friendly/22009,Apartment,1279,1,675,1,2,2,,1409,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bankview,51.0340761,-114.0990151,/ab/calgary/rentals/apartment/2-bedrooms/bankview/479558,Apartment,1100,2,700+,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,East Village,51.0454353,-114.0503492,/ab/calgary/rentals/apartment/2-bedrooms/east-village/pet-friendly/469410,Apartment,1050,2,,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0408474,-114.067481,/ab/calgary/rentals/apartment/1-bedroom/beltline/331832,Apartment,1250,1,900,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Pineridge,51.0780821,-113.9544194,/ab/calgary/rentals/apartment/1-bedroom/pineridge/pet-friendly/19666,Apartment,1239,1,625,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Varsity,51.0924969,-114.142522,/ab/calgary/rentals/apartment/1-bedroom/varsity/477764,Apartment,1165,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mayland Heights,51.059599,-114.015407,/ab/calgary/rentals/apartment/2-bedrooms/mayland-heights/pet-friendly/415568,Apartment,1400,2,918,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Haysboro,50.9720354,-114.0825932,/ab/calgary/rentals/apartment/1-bedroom/haysboro/pet-friendly/432141,Apartment,1101,1,678,None,2,2,909,1351,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mission,51.0292343,-114.0649091,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/453881,Apartment,1104,studio,517,1,2,2,695,1359,1,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0428701,-114.08545,/ab/calgary/rentals/apartment/2-bedrooms/beltline/477778,Apartment,1365,2,,1,0,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0408834,-114.067514,/ab/calgary/rentals/apartment/2-bedrooms/beltline/339120,Apartment,1450,2,1100,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Legacy,50.8607753,-114.0233735,/ab/calgary/rentals/apartment/1-bedroom/legacy/pet-friendly/484373,Apartment,1250,1,533,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0454058,-114.0827183,/ab/calgary/rentals/apartment/1-bedroom/downtown/65622,Apartment,1045,1,,1,0,0,,1495,3,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Red Carpet,51.038967,-113.931151,/ab/calgary/rentals/apartment/2-bedrooms/red-carpet/pet-friendly/479453,Apartment,1330,2,800,1,2,2,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.04313,-114.0640803,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/111726,Apartment,1245,1,644,1,2,2,834,1475,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0357929,-114.0758108,/ab/calgary/rentals/apartment/2-bedrooms/lower-mount-royal/90153,Apartment,1250,2,900,1,0,0,,,0,0,1,0,1,0,1
Not-Rented,Immediate,2000-01-01,Calgary,Kingsland,50.9856029,-114.0738673,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/137573,Apartment,1150,2,,1,2,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Carrington,51.184118227946,-114.07281422356,/ab/calgary/rentals/apartment/1-bedroom/carrington/pet-friendly/472666,Apartment,1198,1,641,1,2,2,814,1478,2,0,0,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Brentwood,51.104918,-114.141668,/ab/calgary/rentals/apartment/2-bedrooms/brentwood/pet-friendly/479452,Apartment,1388,2,1000,1,2,2,1145,1478,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Montgomery,51.073699,-114.1633141,/ab/calgary/rentals/apartment/1-bedroom/montgomery/pet-friendly/435330,Apartment,1001,1,650,None,2,2,800,1201,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mahogany,50.894226994473,-113.91024964816,/ab/calgary/rentals/apartment/1-bedroom/mahogany/pet-friendly/482796,Apartment,1248,1,638,1,2,2,,,0,0,0,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0479146,-114.086713,/ab/calgary/rentals/apartment/2-bedrooms/downtown/397721,Apartment,1350,2,858,1,0,0,,,0,0,1,1,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bowness,51.08648,-114.18464,/ab/calgary/rentals/apartment/1-bedroom/bowness/pet-friendly/137050,Apartment,1200,2,,1,2,0,,,0,0,0,0,0,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Manchester,51.0033599,-114.0689557,/ab/calgary/rentals/apartment/2-bedrooms/manchester/435115,Apartment,1095,2,,1,0,0,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Renfrew,51.0595404,-114.0510065,/ab/calgary/rentals/apartment/1-bedroom/renfrew/pet-friendly/466383,Apartment,1150,1,578,1,2,2,787,1325,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Hillhurst,51.0506619,-114.0935426,/ab/calgary/rentals/apartment/1-bedroom/hillhurst/pet-friendly/479918,Apartment,1075,1,440,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0390969,-114.0731192,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/75288,Apartment,1050,1,450,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Downtown,51.0403727,-114.065099,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/311903,Apartment,1125,1,575,1,2,2,711,1375,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Bridgeland,51.0533337,-114.0543425,/ab/calgary/rentals/apartment/1-bedroom/bridgeland/pet-friendly/350947,Apartment,1050,1,509,1,2,2,764,1249,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Capitol Hill,51.067638,-114.093356,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/2544,Apartment,1050,1,438,1,2,2,700,1325,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Beltline,51.0399846,-114.0693749,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/99283,Apartment,1049,1,518,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Mission,51.0369918,-114.0752319,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/466381,Apartment,1050,1,450,1,2,2,680,1350,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Yorkville,50.871017001853,-114.07232036508,/ab/calgary/rentals/apartment/1-bedroom/yorkville/pet-friendly/457150,Apartment,1205,1+den,,1,2,2,,1417,2+den,2,0,0,1,1,0
Not-Rented,Immediate,2000-01-01,Calgary,Crescent Heights,51.0640666,-114.0573792,/ab/calgary/rentals/apartment/1-bedroom/crescent-heights/pet-friendly/2542,Apartment,1250,2,820,1,2,2,,,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0362699,-114.082297,/ab/calgary/rentals/apartment/studio/lower-mount-royal/pet-friendly/355718,Apartment,1025,studio,,1,2,2,487,1050,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Huntington Hills,51.1147884,-114.0682795,/ab/calgary/rentals/apartment/1-bedroom/huntington-hills/pet-friendly/99281,Apartment,1099,1,633,1,2,2,804,1275,2,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,South Calgary,51.0237308,-114.1148425,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/342039,Apartment,1099,1,550,1,2,2,,1125,0,0,1,0,1,0,0
Not-Rented,Immediate,2000-01-01,Calgary,Cityscape,51.145482628083,-113.96710779633,/ab/calgary/rentals/apartment/1-bedroom/cityscape/pet-friendly/438172,Apartment,1205,1,,1,2,2,,,0,0,0,0,1,0,0
